#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
ASPM	KIF4A	9606.ENSP00000356379	9606.ENSP00000363524	0	0	0	0	0.900	0	0	0.536	0.952
ASPM	TTK	9606.ENSP00000356379	9606.ENSP00000358813	0	0	0	0	0.912	0	0	0.530	0.957
ASPM	CDC20	9606.ENSP00000356379	9606.ENSP00000361540	0	0	0	0	0.900	0.111	0	0.715	0.972
ASPM	STIL	9606.ENSP00000356379	9606.ENSP00000360944	0	0	0	0	0.477	0.164	0	0.942	0.972
ASPM	KIF20A	9606.ENSP00000356379	9606.ENSP00000378356	0	0	0	0	0.900	0.048	0	0.765	0.975
ASPM	TOP2A	9606.ENSP00000356379	9606.ENSP00000411532	0	0	0	0	0.983	0	0	0.804	0.996
ATAD2	TRIP13	9606.ENSP00000287394	9606.ENSP00000166345	0	0	0	0	0.361	0.105	0	0.218	0.513
ATAD2	AURKA	9606.ENSP00000287394	9606.ENSP00000216911	0	0	0	0	0.341	0	0	0.561	0.698
ATAD2	RAD51AP1	9606.ENSP00000287394	9606.ENSP00000228843	0	0	0	0	0.448	0	0	0.405	0.658
ATAD2	CCNB1	9606.ENSP00000287394	9606.ENSP00000256442	0	0	0	0	0.321	0.067	0	0.201	0.449
ATAD2	GGH	9606.ENSP00000287394	9606.ENSP00000260118	0	0	0	0	0.244	0	0	0.263	0.419
ATAD2	KIF11	9606.ENSP00000287394	9606.ENSP00000260731	0	0	0	0	0.568	0	0	0.328	0.697
ATAD2	MCM4	9606.ENSP00000287394	9606.ENSP00000262105	0	0	0	0	0.778	0.094	0	0.361	0.860
ATAD2	MCM2	9606.ENSP00000287394	9606.ENSP00000265056	0	0	0	0	0.378	0.114	0	0.124	0.475
ATAD2	CDCA5	9606.ENSP00000287394	9606.ENSP00000275517	0	0	0	0	0.395	0	0	0.118	0.444
ATAD2	CDCA3	9606.ENSP00000287394	9606.ENSP00000442068	0	0	0	0	0.265	0	0	0.245	0.422
ATAD2	CKS2	9606.ENSP00000287394	9606.ENSP00000364976	0	0	0	0	0.253	0.071	0	0.234	0.422
ATAD2	PCLAF	9606.ENSP00000287394	9606.ENSP00000300035	0	0	0	0	0.349	0	0	0.189	0.450
ATAD2	CCNB2	9606.ENSP00000287394	9606.ENSP00000288207	0	0	0	0	0.313	0.067	0	0.224	0.459
ATAD2	RAD54L	9606.ENSP00000287394	9606.ENSP00000361043	0	0	0	0	0.268	0.094	0	0.271	0.474
ATAD2	UBE2T	9606.ENSP00000287394	9606.ENSP00000494957	0	0	0	0	0.369	0.057	0	0.206	0.486
ATAD2	MCM7	9606.ENSP00000287394	9606.ENSP00000307288	0	0	0	0	0.298	0.136	0	0.222	0.487
ATAD2	DTL	9606.ENSP00000287394	9606.ENSP00000355958	0	0	0	0	0.468	0	0	0.115	0.509
ATAD2	EXO1	9606.ENSP00000287394	9606.ENSP00000355506	0	0	0	0	0.397	0.045	0	0.217	0.510
ATAD2	KIF4A	9606.ENSP00000287394	9606.ENSP00000363524	0	0	0	0	0.365	0	0	0.271	0.518
ATAD2	BUB1B	9606.ENSP00000287394	9606.ENSP00000287598	0	0	0	0	0.410	0	0	0.219	0.519
ATAD2	RFC4	9606.ENSP00000287394	9606.ENSP00000376272	0	0	0	0	0.373	0.095	0	0.219	0.519
ATAD2	PBK	9606.ENSP00000287394	9606.ENSP00000428489	0	0	0	0	0.350	0	0	0.305	0.529
ATAD2	UBE2C	9606.ENSP00000287394	9606.ENSP00000348838	0	0	0	0	0.340	0.057	0	0.328	0.546
ATAD2	KIF20A	9606.ENSP00000287394	9606.ENSP00000378356	0	0	0	0	0.384	0.070	0	0.273	0.547
ATAD2	MCM3	9606.ENSP00000287394	9606.ENSP00000480987	0	0	0	0	0.383	0.190	0	0.190	0.560
ATAD2	HMMR	9606.ENSP00000287394	9606.ENSP00000377492	0	0	0	0	0.375	0.095	0	0.289	0.562
ATAD2	CHEK1	9606.ENSP00000287394	9606.ENSP00000391090	0	0	0	0	0.500	0	0	0.160	0.562
ATAD2	UHRF1	9606.ENSP00000287394	9606.ENSP00000479617	0	0	0	0	0.313	0	0	0.406	0.575
ATAD2	MAD2L1	9606.ENSP00000287394	9606.ENSP00000296509	0	0	0	0	0.459	0	0	0.259	0.582
ATAD2	MELK	9606.ENSP00000287394	9606.ENSP00000298048	0	0	0	0	0.548	0	0	0.115	0.583
ATAD2	CENPA	9606.ENSP00000287394	9606.ENSP00000336868	0	0	0	0	0.346	0.233	0	0.239	0.585
ATAD2	TTK	9606.ENSP00000287394	9606.ENSP00000358813	0	0	0	0	0.436	0	0	0.331	0.607
ATAD2	CCNA2	9606.ENSP00000287394	9606.ENSP00000481380	0	0	0	0	0.523	0.045	0	0.224	0.616
ATAD2	TYMS	9606.ENSP00000287394	9606.ENSP00000315644	0.044	0	0	0	0.359	0	0	0.427	0.618
ATAD2	AURKB	9606.ENSP00000287394	9606.ENSP00000313950	0	0	0	0	0.263	0	0	0.507	0.621
ATAD2	KIF15	9606.ENSP00000287394	9606.ENSP00000324020	0	0	0	0	0.421	0	0	0.380	0.626
ATAD2	KIF2C	9606.ENSP00000287394	9606.ENSP00000361298	0	0	0	0	0.349	0	0	0.457	0.632
ATAD2	CDCA7	9606.ENSP00000287394	9606.ENSP00000306968	0	0	0	0	0.257	0	0	0.528	0.635
ATAD2	PRC1	9606.ENSP00000287394	9606.ENSP00000377793	0	0	0	0	0.602	0	0	0.122	0.635
ATAD2	CDCA8	9606.ENSP00000287394	9606.ENSP00000362146	0	0	0	0	0.371	0.066	0	0.441	0.643
ATAD2	BUB1	9606.ENSP00000287394	9606.ENSP00000302530	0	0	0	0	0.424	0	0	0.419	0.651
ATAD2	CENPF	9606.ENSP00000287394	9606.ENSP00000355922	0	0	0	0	0.464	0	0	0.412	0.671
ATAD2	MYC	9606.ENSP00000287394	9606.ENSP00000478887	0	0	0	0	0.088	0.330	0	0.546	0.698
ATAD2	CEP55	9606.ENSP00000287394	9606.ENSP00000360540	0	0	0	0	0.462	0	0	0.493	0.715
ATAD2	NUSAP1	9606.ENSP00000287394	9606.ENSP00000499238	0	0	0	0	0.532	0	0	0.435	0.724
ATAD2	TPX2	9606.ENSP00000287394	9606.ENSP00000300403	0	0	0	0	0.480	0.045	0	0.546	0.755
ATAD2	TOP2A	9606.ENSP00000287394	9606.ENSP00000411532	0.055	0	0	0	0.554	0.180	0	0.584	0.837
AURKA	TRIP13	9606.ENSP00000216911	9606.ENSP00000166345	0	0	0	0	0.614	0.064	0	0.416	0.771
AURKA	CSE1L	9606.ENSP00000216911	9606.ENSP00000262982	0	0	0	0	0.278	0	0	0.233	0.423
AURKA	DNMT1	9606.ENSP00000216911	9606.ENSP00000352516	0	0	0	0	0.218	0	0	0.305	0.433
AURKA	CHTF18	9606.ENSP00000216911	9606.ENSP00000262315	0	0	0	0	0.350	0.092	0	0.143	0.450
AURKA	CDCA7	9606.ENSP00000216911	9606.ENSP00000306968	0	0	0	0	0.298	0.067	0	0.248	0.465
AURKA	RNASEH2A	9606.ENSP00000216911	9606.ENSP00000221486	0	0	0	0	0.404	0	0	0.160	0.478
AURKA	DTL	9606.ENSP00000216911	9606.ENSP00000355958	0	0	0	0	0.400	0	0	0.177	0.485
AURKA	RAD54L	9606.ENSP00000216911	9606.ENSP00000361043	0	0	0	0	0.377	0.051	0	0.252	0.519
AURKA	STIL	9606.ENSP00000216911	9606.ENSP00000360944	0	0	0	0	0.375	0	0	0.279	0.530
AURKA	RCC2	9606.ENSP00000216911	9606.ENSP00000364585	0	0	0	0	0.145	0	0	0.478	0.534
AURKA	TIMELESS	9606.ENSP00000216911	9606.ENSP00000450607	0	0	0	0	0.261	0.292	0	0.215	0.553
AURKA	TROAP	9606.ENSP00000216911	9606.ENSP00000257909	0	0	0	0	0.497	0	0	0.165	0.563
AURKA	SOX4	9606.ENSP00000216911	9606.ENSP00000244745	0	0	0	0	0	0.178	0	0.496	0.568
AURKA	TK1	9606.ENSP00000216911	9606.ENSP00000468425	0	0	0	0	0.430	0	0	0.325	0.598
AURKA	MCM7	9606.ENSP00000216911	9606.ENSP00000307288	0	0	0	0	0.428	0	0	0.357	0.617
AURKA	RAD51AP1	9606.ENSP00000216911	9606.ENSP00000228843	0	0	0	0	0.446	0	0	0.362	0.631
AURKA	EXO1	9606.ENSP00000216911	9606.ENSP00000355506	0	0	0	0	0.477	0	0	0.331	0.635
AURKA	UHRF1	9606.ENSP00000216911	9606.ENSP00000479617	0	0	0	0	0.311	0.292	0	0.321	0.640
AURKA	CKS1B	9606.ENSP00000216911	9606.ENSP00000311083	0	0	0	0	0.452	0	0	0.378	0.645
AURKA	UBE2T	9606.ENSP00000216911	9606.ENSP00000494957	0	0	0	0	0.461	0.067	0	0.358	0.649
AURKA	CDT1	9606.ENSP00000216911	9606.ENSP00000301019	0	0	0	0	0.478	0	0	0.360	0.651
AURKA	MCM3	9606.ENSP00000216911	9606.ENSP00000480987	0	0	0	0	0.507	0	0	0.326	0.654
AURKA	MCM2	9606.ENSP00000216911	9606.ENSP00000265056	0	0	0	0	0.530	0	0	0.323	0.668
AURKA	RFC4	9606.ENSP00000216911	9606.ENSP00000376272	0	0	0	0	0.475	0	0	0.402	0.672
AURKA	CDC25B	9606.ENSP00000216911	9606.ENSP00000245960	0	0	0	0	0.145	0	0	0.650	0.688
AURKA	MCM4	9606.ENSP00000216911	9606.ENSP00000262105	0	0	0	0	0.513	0	0	0.403	0.696
AURKA	SRPK1	9606.ENSP00000216911	9606.ENSP00000362931	0	0	0	0	0.109	0.292	0	0.558	0.697
AURKA	CDK4	9606.ENSP00000216911	9606.ENSP00000257904	0	0	0.167	0.645	0.357	0.095	0	0.461	0.704
AURKA	KIF15	9606.ENSP00000216911	9606.ENSP00000324020	0	0	0	0	0.536	0	0	0.431	0.725
AURKA	CDC25A	9606.ENSP00000216911	9606.ENSP00000303706	0	0	0	0	0.299	0	0	0.626	0.727
AURKA	TYMS	9606.ENSP00000216911	9606.ENSP00000315644	0	0	0	0	0.551	0	0	0.421	0.729
AURKA	PCLAF	9606.ENSP00000216911	9606.ENSP00000300035	0	0	0	0	0.445	0	0	0.543	0.735
AURKA	CHEK1	9606.ENSP00000216911	9606.ENSP00000391090	0	0	0	0.602	0.471	0.075	0	0.537	0.754
AURKA	TTK	9606.ENSP00000216911	9606.ENSP00000358813	0	0	0	0.624	0.676	0.094	0	0.307	0.779
AURKA	PBK	9606.ENSP00000216911	9606.ENSP00000428489	0	0	0	0	0.617	0.067	0	0.462	0.791
AURKA	CKS2	9606.ENSP00000216911	9606.ENSP00000364976	0	0	0	0	0.476	0	0	0.642	0.804
AURKA	CDCA3	9606.ENSP00000216911	9606.ENSP00000442068	0	0	0	0	0.729	0	0	0.348	0.815
AURKA	NUSAP1	9606.ENSP00000216911	9606.ENSP00000499238	0	0	0	0	0.705	0	0	0.488	0.843
AURKA	CDCA5	9606.ENSP00000216911	9606.ENSP00000275517	0	0	0	0	0.672	0	0	0.604	0.864
AURKA	CDKN3	9606.ENSP00000216911	9606.ENSP00000335357	0	0	0	0	0.793	0.135	0	0.334	0.870
AURKA	KIF4A	9606.ENSP00000216911	9606.ENSP00000363524	0	0	0	0	0.692	0	0	0.642	0.885
AURKA	CENPF	9606.ENSP00000216911	9606.ENSP00000355922	0	0	0	0	0.679	0	0	0.708	0.902
AURKA	PRC1	9606.ENSP00000216911	9606.ENSP00000377793	0	0	0	0	0.823	0.075	0	0.498	0.910
AURKA	MELK	9606.ENSP00000216911	9606.ENSP00000298048	0	0	0.093	0.731	0.831	0.045	0	0.479	0.913
AURKA	MYC	9606.ENSP00000216911	9606.ENSP00000478887	0	0	0	0	0.099	0.175	0	0.893	0.914
AURKA	PHLDA1	9606.ENSP00000216911	9606.ENSP00000266671	0	0	0	0	0.068	0	0.900	0.200	0.918
AURKA	AURKB	9606.ENSP00000216911	9606.ENSP00000313950	0	0	0.061	0.958	0.573	0.421	0.540	0.387	0.922
AURKA	BUB1B	9606.ENSP00000216911	9606.ENSP00000287598	0	0	0	0	0.723	0.089	0	0.722	0.924
AURKA	MAD2L1	9606.ENSP00000216911	9606.ENSP00000296509	0	0	0	0	0.647	0.100	0	0.796	0.929
AURKA	KIF20A	9606.ENSP00000216911	9606.ENSP00000378356	0	0	0	0	0.833	0.084	0	0.616	0.936
AURKA	CEP55	9606.ENSP00000216911	9606.ENSP00000360540	0	0	0	0	0.802	0.161	0	0.650	0.936
AURKA	CCNA2	9606.ENSP00000216911	9606.ENSP00000481380	0	0	0	0	0.853	0	0	0.669	0.949
AURKA	CDCA8	9606.ENSP00000216911	9606.ENSP00000362146	0	0	0	0	0.728	0.086	0.540	0.633	0.952
AURKA	CENPA	9606.ENSP00000216911	9606.ENSP00000336868	0	0	0	0	0.785	0.149	0	0.797	0.959
AURKA	TOP2A	9606.ENSP00000216911	9606.ENSP00000411532	0	0	0	0	0.826	0.071	0	0.791	0.963
AURKA	PTTG1	9606.ENSP00000216911	9606.ENSP00000377536	0	0	0	0	0.680	0.329	0.500	0.730	0.967
AURKA	HMMR	9606.ENSP00000216911	9606.ENSP00000377492	0	0	0	0	0.794	0.292	0	0.811	0.970
AURKA	BUB1	9606.ENSP00000216911	9606.ENSP00000302530	0	0	0	0	0.836	0.089	0	0.822	0.971
AURKA	KIF11	9606.ENSP00000216911	9606.ENSP00000260731	0	0	0	0	0.812	0.272	0	0.816	0.972
AURKA	KIF2C	9606.ENSP00000216911	9606.ENSP00000361298	0	0	0	0	0.799	0.323	0	0.833	0.975
AURKA	CCNB1	9606.ENSP00000216911	9606.ENSP00000256442	0	0	0	0	0.863	0.094	0	0.845	0.979
AURKA	UBE2C	9606.ENSP00000216911	9606.ENSP00000348838	0	0	0	0	0.835	0.300	0.400	0.828	0.986
AURKA	CCNB2	9606.ENSP00000216911	9606.ENSP00000288207	0	0	0	0	0.860	0.637	0	0.799	0.988
AURKA	CDC20	9606.ENSP00000216911	9606.ENSP00000361540	0	0	0	0	0.902	0.513	0.500	0.817	0.995
AURKA	TACC3	9606.ENSP00000216911	9606.ENSP00000326550	0	0	0	0	0.487	0.953	0	0.938	0.998
AURKA	TPX2	9606.ENSP00000216911	9606.ENSP00000300403	0	0	0	0	0.846	0.988	0.900	0.995	0.999
AURKB	TRIP13	9606.ENSP00000313950	9606.ENSP00000166345	0	0	0	0	0.562	0.308	0	0.357	0.788
AURKB	RNASEH2A	9606.ENSP00000313950	9606.ENSP00000221486	0	0	0	0	0.497	0	0	0.057	0.506
AURKB	FBL	9606.ENSP00000313950	9606.ENSP00000221801	0	0	0	0	0.143	0.292	0	0.165	0.449
AURKB	RAD51AP1	9606.ENSP00000313950	9606.ENSP00000228843	0	0	0	0	0.366	0	0	0.273	0.520
AURKB	CDC25B	9606.ENSP00000313950	9606.ENSP00000245960	0	0	0	0	0.155	0	0	0.602	0.650
AURKB	CCNB1	9606.ENSP00000313950	9606.ENSP00000256442	0	0	0	0	0.587	0.094	0.400	0.851	0.962
AURKB	CDK4	9606.ENSP00000313950	9606.ENSP00000257904	0	0	0.182	0.635	0.359	0.095	0	0.271	0.608
AURKB	TROAP	9606.ENSP00000313950	9606.ENSP00000257909	0	0	0	0	0.801	0	0	0.212	0.836
AURKB	KIF11	9606.ENSP00000313950	9606.ENSP00000260731	0	0	0	0	0.768	0.272	0	0.804	0.964
AURKB	MCM4	9606.ENSP00000313950	9606.ENSP00000262105	0	0	0	0	0.590	0	0	0.351	0.722
AURKB	CHTF18	9606.ENSP00000313950	9606.ENSP00000262315	0	0	0	0	0.274	0.092	0	0.219	0.441
AURKB	MCM2	9606.ENSP00000313950	9606.ENSP00000265056	0	0	0	0	0.601	0	0	0.285	0.702
AURKB	CDCA5	9606.ENSP00000313950	9606.ENSP00000275517	0	0	0	0	0.672	0	0	0.907	0.968
AURKB	BUB1B	9606.ENSP00000313950	9606.ENSP00000287598	0	0	0	0	0.637	0.327	0.500	0.992	0.999
AURKB	CCNB2	9606.ENSP00000313950	9606.ENSP00000288207	0	0	0	0	0.844	0.094	0.400	0.901	0.990
AURKB	MAD2L1	9606.ENSP00000313950	9606.ENSP00000296509	0	0	0	0	0.603	0.071	0.500	0.669	0.930
AURKB	MELK	9606.ENSP00000313950	9606.ENSP00000298048	0	0	0.095	0.735	0.805	0.045	0	0.489	0.902
AURKB	PCLAF	9606.ENSP00000313950	9606.ENSP00000300035	0	0	0	0	0.632	0	0	0.440	0.785
AURKB	TPX2	9606.ENSP00000313950	9606.ENSP00000300403	0	0	0	0	0.687	0.297	0	0.750	0.940
AURKB	CDT1	9606.ENSP00000313950	9606.ENSP00000301019	0	0	0	0	0.615	0	0	0.478	0.790
AURKB	BUB1	9606.ENSP00000313950	9606.ENSP00000302530	0	0	0	0	0.827	0.089	0	0.984	0.997
AURKB	CDC25A	9606.ENSP00000313950	9606.ENSP00000303706	0	0	0	0	0.383	0.292	0	0.465	0.746
AURKB	CDCA7	9606.ENSP00000313950	9606.ENSP00000306968	0	0	0	0	0.280	0.067	0	0.500	0.635
AURKB	MCM7	9606.ENSP00000313950	9606.ENSP00000307288	0	0	0	0	0.513	0	0	0.576	0.785
AURKB	CKS1B	9606.ENSP00000313950	9606.ENSP00000311083	0	0	0	0	0.455	0	0	0.401	0.660
AURKB	PRKDC	9606.ENSP00000313950	9606.ENSP00000313420	0	0	0	0	0.092	0.365	0	0.285	0.552
AURKB	IMPDH2	9606.ENSP00000313950	9606.ENSP00000321584	0	0	0	0	0.119	0.292	0	0.119	0.403
AURKB	IQGAP3	9606.ENSP00000313950	9606.ENSP00000354451	0	0	0	0	0.378	0	0	0.117	0.427
AURKB	UBE2T	9606.ENSP00000313950	9606.ENSP00000494957	0	0	0	0	0.309	0.067	0	0.193	0.435
AURKB	HSPD1	9606.ENSP00000313950	9606.ENSP00000340019	0	0	0	0	0.086	0.409	0	0.042	0.437
AURKB	STIL	9606.ENSP00000313950	9606.ENSP00000360944	0	0	0	0	0.297	0	0	0.255	0.454
AURKB	LMNB2	9606.ENSP00000313950	9606.ENSP00000327054	0	0	0	0	0.263	0	0	0.335	0.489
AURKB	TIMELESS	9606.ENSP00000313950	9606.ENSP00000450607	0	0	0	0	0.263	0.292	0	0.177	0.533
AURKB	RAD54L	9606.ENSP00000313950	9606.ENSP00000361043	0	0	0	0	0.462	0.051	0	0.216	0.564
AURKB	DDX21	9606.ENSP00000313950	9606.ENSP00000346120	0	0	0	0	0.083	0.300	0	0.392	0.576
AURKB	UHRF1	9606.ENSP00000313950	9606.ENSP00000479617	0	0	0	0	0.458	0	0	0.321	0.616
AURKB	DNMT1	9606.ENSP00000313950	9606.ENSP00000352516	0	0	0	0	0.206	0	0	0.540	0.619
AURKB	MCM3	9606.ENSP00000313950	9606.ENSP00000480987	0	0	0	0	0.521	0	0	0.337	0.669
AURKB	DTL	9606.ENSP00000313950	9606.ENSP00000355958	0	0	0	0	0.449	0.292	0	0.247	0.680
AURKB	RFC4	9606.ENSP00000313950	9606.ENSP00000376272	0	0	0	0	0.438	0	0	0.514	0.715
AURKB	CDKN3	9606.ENSP00000313950	9606.ENSP00000335357	0	0	0	0	0.572	0.135	0	0.313	0.724
AURKB	CKS2	9606.ENSP00000313950	9606.ENSP00000364976	0	0	0	0	0.392	0	0	0.587	0.738
AURKB	TYMS	9606.ENSP00000313950	9606.ENSP00000315644	0	0	0	0	0.623	0	0	0.333	0.738
AURKB	TACC3	9606.ENSP00000313950	9606.ENSP00000326550	0	0	0	0	0.447	0.125	0	0.507	0.740
AURKB	CHEK1	9606.ENSP00000313950	9606.ENSP00000391090	0	0	0	0.624	0.475	0.075	0	0.534	0.754
AURKB	HMMR	9606.ENSP00000313950	9606.ENSP00000377492	0	0	0	0	0.510	0	0	0.529	0.760
AURKB	MYC	9606.ENSP00000313950	9606.ENSP00000478887	0	0	0	0	0.112	0.128	0	0.716	0.761
AURKB	TK1	9606.ENSP00000313950	9606.ENSP00000468425	0	0	0	0	0.503	0	0	0.550	0.767
AURKB	TTK	9606.ENSP00000313950	9606.ENSP00000358813	0	0	0	0.641	0.614	0.261	0	0.303	0.784
AURKB	PBK	9606.ENSP00000313950	9606.ENSP00000428489	0	0	0	0	0.660	0.067	0	0.394	0.791
AURKB	EXO1	9606.ENSP00000313950	9606.ENSP00000355506	0	0	0	0	0.554	0	0	0.564	0.797
AURKB	PRC1	9606.ENSP00000313950	9606.ENSP00000377793	0	0	0	0	0.576	0.317	0	0.523	0.850
AURKB	KIF15	9606.ENSP00000313950	9606.ENSP00000324020	0	0	0	0	0.625	0	0	0.636	0.858
AURKB	CEP55	9606.ENSP00000313950	9606.ENSP00000360540	0	0	0	0	0.604	0	0	0.672	0.864
AURKB	NUSAP1	9606.ENSP00000313950	9606.ENSP00000499238	0	0	0	0	0.817	0	0	0.525	0.909
AURKB	CENPF	9606.ENSP00000313950	9606.ENSP00000355922	0	0	0	0	0.559	0	0	0.838	0.925
AURKB	CDCA3	9606.ENSP00000313950	9606.ENSP00000442068	0	0	0	0	0.835	0	0	0.612	0.933
AURKB	KIF4A	9606.ENSP00000313950	9606.ENSP00000363524	0	0	0	0	0.773	0	0	0.756	0.942
AURKB	PTTG1	9606.ENSP00000313950	9606.ENSP00000377536	0	0	0	0	0.608	0	0.500	0.760	0.949
AURKB	UBE2C	9606.ENSP00000313950	9606.ENSP00000348838	0	0	0	0	0.766	0.053	0.400	0.704	0.955
AURKB	TOP2A	9606.ENSP00000313950	9606.ENSP00000411532	0	0	0	0	0.831	0.314	0	0.761	0.970
AURKB	RCC2	9606.ENSP00000313950	9606.ENSP00000364585	0	0	0	0	0.164	0.292	0	0.959	0.973
AURKB	KIF20A	9606.ENSP00000313950	9606.ENSP00000378356	0	0	0	0	0.835	0.637	0	0.846	0.990
AURKB	CCNA2	9606.ENSP00000313950	9606.ENSP00000481380	0	0	0	0	0.960	0	0	0.807	0.991
AURKB	KIF2C	9606.ENSP00000313950	9606.ENSP00000361298	0	0	0	0	0.830	0.323	0	0.975	0.996
AURKB	CENPA	9606.ENSP00000313950	9606.ENSP00000336868	0	0	0	0	0.928	0.667	0	0.917	0.997
AURKB	CDC20	9606.ENSP00000313950	9606.ENSP00000361540	0	0	0	0	0.889	0.297	0.500	0.965	0.998
AURKB	CDCA8	9606.ENSP00000313950	9606.ENSP00000362146	0	0	0	0	0.779	0.897	0.800	0.998	0.999
AXIN2	SOX9	9606.ENSP00000302625	9606.ENSP00000245479	0	0	0	0	0.057	0	0	0.633	0.639
AXIN2	MMP7	9606.ENSP00000302625	9606.ENSP00000260227	0	0	0	0	0	0	0	0.537	0.537
AXIN2	NKD1	9606.ENSP00000302625	9606.ENSP00000268459	0	0	0	0	0.375	0	0	0.888	0.927
AXIN2	ITGA2	9606.ENSP00000302625	9606.ENSP00000296585	0	0	0	0	0	0	0	0.416	0.416
AXIN2	NKD2	9606.ENSP00000302625	9606.ENSP00000296849	0	0	0	0	0.067	0	0	0.531	0.543
AXIN2	EPHB3	9606.ENSP00000302625	9606.ENSP00000332118	0	0	0	0	0.057	0.127	0	0.366	0.433
AXIN2	BMP7	9606.ENSP00000302625	9606.ENSP00000379204	0	0	0	0	0.049	0.046	0	0.429	0.437
AXIN2	MSX1	9606.ENSP00000302625	9606.ENSP00000372170	0	0	0	0	0.054	0	0	0.631	0.636
AXIN2	MYC	9606.ENSP00000302625	9606.ENSP00000478887	0	0	0	0	0.053	0	0	0.792	0.794
AXIN2	RNF43	9606.ENSP00000302625	9606.ENSP00000463069	0	0	0	0	0.124	0	0	0.787	0.805
AZGP1	C4BPB	9606.ENSP00000292401	9606.ENSP00000243611	0	0	0	0	0.203	0.071	0	0.306	0.441
AZGP1	STC2	9606.ENSP00000292401	9606.ENSP00000265087	0	0	0	0	0	0	0	0.476	0.476
AZGP1	UBE2C	9606.ENSP00000292401	9606.ENSP00000348838	0	0	0	0	0	0	0	0.400	0.400
AZGP1	SERPINB5	9606.ENSP00000292401	9606.ENSP00000372221	0	0	0	0	0.075	0	0	0.385	0.407
AZGP1	CFB	9606.ENSP00000292401	9606.ENSP00000416561	0	0	0	0	0.139	0	0	0.377	0.441
AZGP1	CST1	9606.ENSP00000292401	9606.ENSP00000305731	0	0	0	0	0.056	0	0	0.618	0.624
BACE2	HKDC1	9606.ENSP00000332979	9606.ENSP00000346643	0	0	0	0	0.083	0	0	0.447	0.471
BMP7	SOX9	9606.ENSP00000379204	9606.ENSP00000245479	0	0	0	0	0.072	0.045	0	0.622	0.636
BMP7	MMP3	9606.ENSP00000379204	9606.ENSP00000299855	0	0	0	0	0.064	0	0	0.394	0.408
BMP7	MSX1	9606.ENSP00000379204	9606.ENSP00000372170	0	0	0	0	0.086	0	0	0.567	0.587
BOP1	EXOSC5	9606.ENSP00000455106	9606.ENSP00000221233	0	0	0	0	0.353	0	0	0.116	0.404
BOP1	FBL	9606.ENSP00000455106	9606.ENSP00000221801	0	0	0	0	0.775	0.447	0.500	0.486	0.963
BOP1	WDR12	9606.ENSP00000455106	9606.ENSP00000261015	0	0	0	0	0.889	0.992	0.900	0.997	0.999
BOP1	RPL29	9606.ENSP00000455106	9606.ENSP00000294189	0	0	0	0	0.062	0.507	0.500	0.125	0.770
BOP1	RRS1	9606.ENSP00000455106	9606.ENSP00000322396	0	0	0	0	0.747	0	0.540	0.704	0.962
BOP1	LYAR	9606.ENSP00000455106	9606.ENSP00000345917	0	0	0	0	0.429	0.139	0	0.317	0.635
BOP1	DDX21	9606.ENSP00000455106	9606.ENSP00000346120	0	0	0	0	0.506	0.295	0.400	0.316	0.838
BOP1	DKC1	9606.ENSP00000455106	9606.ENSP00000358563	0	0	0	0	0.888	0.430	0	0.361	0.955
BOP1	PUS1	9606.ENSP00000455106	9606.ENSP00000365837	0	0	0	0	0.591	0	0	0.242	0.677
BOP1	WDR4	9606.ENSP00000455106	9606.ENSP00000381266	0	0	0	0	0.796	0	0	0	0.796
BOP1	MYC	9606.ENSP00000455106	9606.ENSP00000478887	0	0	0	0	0.098	0.174	0	0.308	0.440
BOP1	RPS7	9606.ENSP00000455106	9606.ENSP00000495273	0	0	0	0	0.105	0.277	0.500	0.047	0.650
BOP1	POLR1C	9606.ENSP00000455106	9606.ENSP00000496044	0	0	0	0	0.688	0	0	0.051	0.691
BUB1	TRIP13	9606.ENSP00000302530	9606.ENSP00000166345	0	0	0	0	0.576	0	0	0.378	0.725
BUB1	RAD51AP1	9606.ENSP00000302530	9606.ENSP00000228843	0	0	0.241	0	0.512	0	0	0.315	0.724
BUB1	CDC25B	9606.ENSP00000302530	9606.ENSP00000245960	0	0	0	0	0.158	0	0	0.402	0.475
BUB1	CCNB1	9606.ENSP00000302530	9606.ENSP00000256442	0	0	0	0	0.846	0.279	0.400	0.900	0.992
BUB1	CDK4	9606.ENSP00000302530	9606.ENSP00000257904	0	0	0	0	0.245	0.126	0	0.561	0.685
BUB1	TROAP	9606.ENSP00000302530	9606.ENSP00000257909	0	0	0.213	0	0.623	0	0	0.159	0.729
BUB1	KIF11	9606.ENSP00000302530	9606.ENSP00000260731	0	0	0	0	0.912	0.310	0	0.774	0.985
BUB1	MCM4	9606.ENSP00000302530	9606.ENSP00000262105	0	0	0	0	0.521	0	0	0.502	0.751
BUB1	CHTF18	9606.ENSP00000302530	9606.ENSP00000262315	0	0	0	0	0.213	0.200	0	0.293	0.516
BUB1	CSE1L	9606.ENSP00000302530	9606.ENSP00000262982	0	0	0	0	0.241	0	0	0.339	0.477
BUB1	POLQ	9606.ENSP00000302530	9606.ENSP00000264233	0	0	0	0	0.385	0	0	0.077	0.409
